ID,Shopify Name,Sawadeekard Name,Before,Change,After
107/193,[ENG] SV02 Paldea Evolved: 107/193 Primeape U (Reverse Holo),Primeape U (Non-Foil),1.0,-0.5,0.5
107/193,[ENG] SV02 Paldea Evolved: 108/193 Paldean Tauros U (Non-Foil),Primeape U (Reverse Holo),0.64,0.36,1.0
108/193,[ENG] SV02 Paldea Evolved: 108/193 Paldean Tauros U (Reverse Holo),Paldean Tauros U (Non-Foil),1.0,-0.5,0.5
108/193,[ENG] SV02 Paldea Evolved: 109/193 Sudowoodo U (Non-Foil),Paldean Tauros U (Reverse Holo),0.5,0.5,1.0
109/193,[ENG] SV02 Paldea Evolved: 109/193 Sudowoodo U (Reverse Holo),Sudowoodo U (Non-Foil),2.0,-1.5,0.5
109/193,[ENG] SV02 Paldea Evolved: 110/193 Larvitar C (Non-Foil),Sudowoodo U (Reverse Holo),0.5,0.5,1.0
110/193,[ENG] SV02 Paldea Evolved: 110/193 Larvitar C (Reverse Holo),Larvitar C (Non-Foil),1.0,-0.5,0.5
110/193,[ENG] SV02 Paldea Evolved: 111/193 Pupitar U (Non-Foil),Larvitar C (Reverse Holo),0.5,0.5,1.0
111/193,[ENG] SV02 Paldea Evolved: 111/193 Pupitar U (Reverse Holo),Pupitar U (Non-Foil),1.0,-0.5,0.5
111/193,[ENG] SV02 Paldea Evolved: 112/193 Makuhita C (Non-Foil),Pupitar U (Reverse Holo),0.5,0.5,1.0
112/193,[ENG] SV02 Paldea Evolved: 112/193 Makuhita C (Reverse Holo),Makuhita C (Non-Foil),1.0,-0.5,0.5
112/193,[ENG] SV02 Paldea Evolved: 113/193 Hariyama R (Foil),Makuhita C (Reverse Holo),0.64,0.36,1.0
113/193,[ENG] SV02 Paldea Evolved: 113/193 Hariyama R (Reverse Holo),Hariyama R (Foil),1.2,-0.7,0.5
113/193,[ENG] SV02 Paldea Evolved: 114/193 Croagunk C (Non-Foil),Hariyama R (Reverse Holo),0.5,0.5,1.0
114/193,[ENG] SV02 Paldea Evolved: 114/193 Croagunk C (Reverse Holo),Croagunk C (Non-Foil),1.0,-0.5,0.5
114/193,[ENG] SV02 Paldea Evolved: 115/193 Toxicroak U (Non-Foil),Croagunk C (Reverse Holo),0.5,0.5,1.0
115/193,[ENG] SV02 Paldea Evolved: 115/193 Toxicroak U (Reverse Holo),Toxicroak U (Non-Foil),1.2,-0.7,0.5
115/193,[ENG] SV02 Paldea Evolved: 116/193 Rockruff C (Non-Foil),Toxicroak U (Reverse Holo),0.5,0.5,1.0
116/193,[ENG] SV02 Paldea Evolved: 116/193 Rockruff C (Reverse Holo),Rockruff C (Non-Foil),1.0,-0.5,0.5
116/193,[ENG] SV02 Paldea Evolved: 117/193 Lycanroc EX RR (Double Rare),Rockruff C (Reverse Holo),1.8,-0.8,1.0
117/193,[ENG] SV02 Paldea Evolved: 118/193 Passimian U (Non-Foil),Lycanroc EX RR (Double Rare),0.5,1.5,2.0
118/193,[ENG] SV02 Paldea Evolved: 118/193 Passimian U (Reverse Holo),Passimian U (Non-Foil),1.5,-1.0,0.5
118/193,[ENG] SV02 Paldea Evolved: 119/193 Falinks C (Non-Foil),Passimian U (Reverse Holo),0.5,0.5,1.0
119/193,[ENG] SV02 Paldea Evolved: 119/193 Falinks C (Reverse Holo),Falinks C (Non-Foil),1.0,-0.5,0.5
119/193,[ENG] SV02 Paldea Evolved: 120/193 Nacli C (Non-Foil),Falinks C (Reverse Holo),0.5,0.5,1.0
120/193,[ENG] SV02 Paldea Evolved: 120/193 Nacli C (Reverse Holo),Nacli C (Non-Foil),1.5,-1.0,0.5
120/193,[ENG] SV02 Paldea Evolved: 121/193 Nacli C (Non-Foil),Nacli C (Reverse Holo),0.64,0.36,1.0
121/193,[ENG] SV02 Paldea Evolved: 121/193 Nacli C (Reverse Holo),Nacli C (Non-Foil),1.0,-0.5,0.5
121/193,[ENG] SV02 Paldea Evolved: 122/193 Naclstack U (Non-Foil),Nacli C (Reverse Holo),0.5,0.5,1.0
122/193,[ENG] SV02 Paldea Evolved: 122/193 Naclstack U (Reverse Holo),Naclstack U (Non-Foil),1.0,-0.5,0.5
122/193,[ENG] SV02 Paldea Evolved: 123/193 Garganacl R (Foil),Naclstack U (Reverse Holo),0.98,0.020000000000000018,1.0
123/193,[ENG] SV02 Paldea Evolved: 123/193 Garganacl R (Reverse Holo),Garganacl R (Foil),1.5,-1.0,0.5
123/193,[ENG] SV02 Paldea Evolved: 124/193 Glimmet C (Non-Foil),Garganacl R (Reverse Holo),0.5,0.5,1.0
124/193,[ENG] SV02 Paldea Evolved: 124/193 Glimmet C (Reverse Holo),Glimmet C (Non-Foil),1.5,-0.9,0.6
124/193,[ENG] SV02 Paldea Evolved: 125/193 Glimmet C (Non-Foil),Glimmet C (Reverse Holo),0.5,0.5,1.0
125/193,[ENG] SV02 Paldea Evolved: 125/193 Glimmet C (Reverse Holo),Glimmet C (Non-Foil),1.0,-0.5,0.5
125/193,[ENG] SV02 Paldea Evolved: 126/193 Glimmora R (Foil),Glimmet C (Reverse Holo),0.98,0.020000000000000018,1.0
126/193,[ENG] SV02 Paldea Evolved: 126/193 Glimmora R (Reverse Holo),Glimmora R (Foil),1.0,-0.4,0.6
126/193,[ENG] SV02 Paldea Evolved: 127/193 Ting-Lu EX RR (Double Rare),Glimmora R (Reverse Holo),1.8,-0.8,1.0
127/193,[ENG] SV02 Paldea Evolved: 128/193 Paldean Wooper C (Non-Foil),Ting-Lu EX RR (Double Rare),0.64,1.3599999999999999,2.0
128/193,[ENG] SV02 Paldea Evolved: 128/193 Paldean Wooper C (Reverse Holo),Paldean Wooper C (Non-Foil),1.5,-1.0,0.5
128/193,[ENG] SV02 Paldea Evolved: 129/193 Paldean Wooper C (Non-Foil),Paldean Wooper C (Reverse Holo),0.5,0.5,1.0
129/193,[ENG] SV02 Paldea Evolved: 129/193 Paldean Wooper C (Reverse Holo),Paldean Wooper C (Non-Foil),1.2,-0.7,0.5
129/193,[ENG] SV02 Paldea Evolved: 130/193 Paldean Clodsire EX RR (Double Rare),Paldean Wooper C (Reverse Holo),1.8,-0.8,1.0
130/193,[ENG] SV02 Paldea Evolved: 131/193 Murkrow C (Non-Foil),Paldean Clodsire EX RR (Double Rare),0.5,1.5,2.0
131/193,[ENG] SV02 Paldea Evolved: 131/193 Murkrow C (Reverse Holo),Murkrow C (Non-Foil),1.0,-0.5,0.5
131/193,[ENG] SV02 Paldea Evolved: 132/193 Honchkrow U (Non-Foil),Murkrow C (Reverse Holo),0.5,0.5,1.0
132/193,[ENG] SV02 Paldea Evolved: 132/193 Honchkrow U (Reverse Holo),Honchkrow U (Non-Foil),1.2,-0.7,0.5
132/193,[ENG] SV02 Paldea Evolved: 133/193 Sneasel C (Non-Foil),Honchkrow U (Reverse Holo),0.5,0.5,1.0
133/193,[ENG] SV02 Paldea Evolved: 133/193 Sneasel C (Reverse Holo),Sneasel C (Non-Foil),1.0,-0.5,0.5
133/193,[ENG] SV02 Paldea Evolved: 134/193 Weavile R (Foil),Sneasel C (Reverse Holo),0.9,0.09999999999999998,1.0
134/193,[ENG] SV02 Paldea Evolved: 134/193 Weavile R (Reverse Holo),Weavile R (Foil),2.0,-1.5,0.5
134/193,[ENG] SV02 Paldea Evolved: 135/193 Tyranitar R (Foil),Weavile R (Reverse Holo),0.9,0.09999999999999998,1.0
135/193,[ENG] SV02 Paldea Evolved: 135/193 Tyranitar R (Reverse Holo),Tyranitar R (Foil),1.0,-0.5,0.5
135/193,[ENG] SV02 Paldea Evolved: 136/193 Sableye R (Foil),Tyranitar R (Reverse Holo),0.96,0.040000000000000036,1.0
136/193,[ENG] SV02 Paldea Evolved: 136/193 Sableye R (Reverse Holo),Sableye R (Foil),1.0,-0.5,0.5
136/193,[ENG] SV02 Paldea Evolved: 137/193 Seviper U (Non-Foil),Sableye R (Reverse Holo),0.5,0.5,1.0
137/193,[ENG] SV02 Paldea Evolved: 137/193 Seviper U (Reverse Holo),Seviper U (Non-Foil),1.5,-1.0,0.5
137/193,[ENG] SV02 Paldea Evolved: 138/193 Deino C (Non-Foil),Seviper U (Reverse Holo),0.5,0.5,1.0
138/193,[ENG] SV02 Paldea Evolved: 138/193 Deino C (Reverse Holo),Deino C (Non-Foil),1.0,-0.5,0.5
138/193,[ENG] SV02 Paldea Evolved: 139/193 Zweilous U (Non-Foil),Deino C (Reverse Holo),0.5,0.5,1.0
139/193,[ENG] SV02 Paldea Evolved: 139/193 Zweilous U (Reverse Holo),Zweilous U (Non-Foil),1.5,-1.0,0.5
139/193,[ENG] SV02 Paldea Evolved: 140/193 Hydreigon R (Foil),Zweilous U (Reverse Holo),0.9,0.09999999999999998,1.0
140/193,[ENG] SV02 Paldea Evolved: 140/193 Hydreigon R (Reverse Holo),Hydreigon R (Foil),1.5,-1.0,0.5
140/193,[ENG] SV02 Paldea Evolved: 141/193 Maschiff C (Non-Foil),Hydreigon R (Reverse Holo),0.5,0.5,1.0
141/193,[ENG] SV02 Paldea Evolved: 141/193 Maschiff C (Reverse Holo),Maschiff C (Non-Foil),1.2,-0.7,0.5
141/193,[ENG] SV02 Paldea Evolved: 142/193 Maschiff C (Non-Foil),Maschiff C (Reverse Holo),0.5,0.5,1.0
142/193,[ENG] SV02 Paldea Evolved: 142/193 Maschiff C (Reverse Holo),Maschiff C (Non-Foil),1.2,-0.7,0.5
142/193,[ENG] SV02 Paldea Evolved: 143/193 Mabosstiff U (Non-Foil),Maschiff C (Reverse Holo),0.5,0.5,1.0
143/193,[ENG] SV02 Paldea Evolved: 143/193 Mabosstiff U (Reverse Holo),Mabosstiff U (Non-Foil),1.2,-0.7,0.5
143/193,[ENG] SV02 Paldea Evolved: 144/193 Shroodle C (Non-Foil),Mabosstiff U (Reverse Holo),0.5,0.5,1.0
144/193,[ENG] SV02 Paldea Evolved: 144/193 Shroodle C (Reverse Holo),Shroodle C (Non-Foil),1.2,-0.7,0.5
144/193,[ENG] SV02 Paldea Evolved: 145/193 Shroodle C (Non-Foil),Shroodle C (Reverse Holo),0.5,0.5,1.0
145/193,[ENG] SV02 Paldea Evolved: 145/193 Shroodle C (Reverse Holo),Shroodle C (Non-Foil),1.2,-0.7,0.5
145/193,[ENG] SV02 Paldea Evolved: 146/193 Grafaiai U (Non-Foil),Shroodle C (Reverse Holo),0.5,0.5,1.0
146/193,[ENG] SV02 Paldea Evolved: 146/193 Grafaiai U (Reverse Holo),Grafaiai U (Non-Foil),1.2,-0.7,0.5
146/193,[ENG] SV02 Paldea Evolved: 147/193 Bombirdier U (Non-Foil),Grafaiai U (Reverse Holo),0.5,0.5,1.0
147/193,[ENG] SV02 Paldea Evolved: 147/193 Bombirdier U (Reverse Holo),Bombirdier U (Non-Foil),1.0,-0.5,0.5
147/193,[ENG] SV02 Paldea Evolved: 148/193 Corviknight U (Non-Foil),Bombirdier U (Reverse Holo),0.5,0.5,1.0
148/193,[ENG] SV02 Paldea Evolved: 148/193 Corviknight U (Reverse Holo),Corviknight U (Non-Foil),2.0,-1.5,0.5
148/193,[ENG] SV02 Paldea Evolved: 149/193 Cufant C (Non-Foil),Corviknight U (Reverse Holo),0.5,0.5,1.0
149/193,[ENG] SV02 Paldea Evolved: 149/193 Cufant C (Reverse Holo),Cufant C (Non-Foil),1.0,-0.5,0.5
149/193,[ENG] SV02 Paldea Evolved: 150/193 Copperajah EX RR (Double Rare),Cufant C (Reverse Holo),1.8,-0.8,1.0
150/193,[ENG] SV02 Paldea Evolved: 151/193 Orthworm R (Foil),Copperajah EX RR (Double Rare),0.98,1.02,2.0
151/193,[ENG] SV02 Paldea Evolved: 151/193 Orthworm R (Reverse Holo),Orthworm R (Foil),1.2,-0.7,0.5
151/193,[ENG] SV02 Paldea Evolved: 152/193 Noibat C (Non-Foil),Orthworm R (Reverse Holo),0.5,0.5,1.0
152/193,[ENG] SV02 Paldea Evolved: 152/193 Noibat C (Reverse Holo),Noibat C (Non-Foil),1.0,-0.5,0.5
152/193,[ENG] SV02 Paldea Evolved: 153/193 Noivern EX RR (Double Rare),Noibat C (Reverse Holo),1.8,-0.8,1.0
153/193,[ENG] SV02 Paldea Evolved: 154/193 Girafarig C (Non-Foil),Noivern EX RR (Double Rare),0.5,1.5,2.0
154/193,[ENG] SV02 Paldea Evolved: 154/193 Girafarig C (Reverse Holo),Girafarig C (Non-Foil),1.0,-0.5,0.5
154/193,[ENG] SV02 Paldea Evolved: 155/193 Farigiraf U (Non-Foil),Girafarig C (Reverse Holo),0.5,0.5,1.0
155/193,[ENG] SV02 Paldea Evolved: 155/193 Farigiraf U (Reverse Holo),Farigiraf U (Non-Foil),1.0,-0.5,0.5
155/193,[ENG] SV02 Paldea Evolved: 156/193 Dunsparce C (Non-Foil),Farigiraf U (Reverse Holo),0.5,0.5,1.0
156/193,[ENG] SV02 Paldea Evolved: 156/193 Dunsparce C (Reverse Holo),Dunsparce C (Non-Foil),1.0,-0.5,0.5
156/193,[ENG] SV02 Paldea Evolved: 157/193 Dudunsparce U (Non-Foil),Dunsparce C (Reverse Holo),0.5,0.5,1.0
157/193,[ENG] SV02 Paldea Evolved: 157/193 Dudunsparce U (Reverse Holo),Dudunsparce U (Non-Foil),1.0,-0.5,0.5
157/193,[ENG] SV02 Paldea Evolved: 158/193 Wingull C (Non-Foil),Dudunsparce U (Reverse Holo),0.5,0.5,1.0
158/193,[ENG] SV02 Paldea Evolved: 158/193 Wingull C (Reverse Holo),Wingull C (Non-Foil),1.0,-0.5,0.5
158/193,[ENG] SV02 Paldea Evolved: 159/193 Pelipper U (Non-Foil),Wingull C (Reverse Holo),0.5,0.5,1.0
159/193,[ENG] SV02 Paldea Evolved: 159/193 Pelipper U (Reverse Holo),Pelipper U (Non-Foil),1.0,-0.5,0.5
159/193,[ENG] SV02 Paldea Evolved: 160/193 Slakoth C (Non-Foil),Pelipper U (Reverse Holo),0.5,0.5,1.0
160/193,[ENG] SV02 Paldea Evolved: 160/193 Slakoth C (Reverse Holo),Slakoth C (Non-Foil),1.0,-0.5,0.5
160/193,[ENG] SV02 Paldea Evolved: 161/193 Vigoroth U (Non-Foil),Slakoth C (Reverse Holo),0.5,0.5,1.0
161/193,[ENG] SV02 Paldea Evolved: 161/193 Vigoroth U (Reverse Holo),Vigoroth U (Non-Foil),1.2,-0.7,0.5
161/193,[ENG] SV02 Paldea Evolved: 162/193 Slaking R (Foil),Vigoroth U (Reverse Holo),0.9,0.09999999999999998,1.0
162/193,[ENG] SV02 Paldea Evolved: 162/193 Slaking R (Reverse Holo),Slaking R (Foil),1.0,-0.5,0.5
162/193,[ENG] SV02 Paldea Evolved: 163/193 Fletchling C (Non-Foil),Slaking R (Reverse Holo),0.5,0.5,1.0
163/193,[ENG] SV02 Paldea Evolved: 163/193 Fletchling C (Reverse Holo),Fletchling C (Non-Foil),1.0,-0.5,0.5
163/193,[ENG] SV02 Paldea Evolved: 164/193 Rookidee C (Non-Foil),Fletchling C (Reverse Holo),0.5,0.5,1.0
164/193,[ENG] SV02 Paldea Evolved: 164/193 Rookidee C (Reverse Holo),Rookidee C (Non-Foil),1.0,-0.5,0.5
164/193,[ENG] SV02 Paldea Evolved: 165/193 Corvisquire U (Non-Foil),Rookidee C (Reverse Holo),0.5,0.5,1.0
165/193,[ENG] SV02 Paldea Evolved: 165/193 Corvisquire U (Reverse Holo),Corvisquire U (Non-Foil),1.2,-0.7,0.5
165/193,[ENG] SV02 Paldea Evolved: 166/193 Tandemaus C (Non-Foil),Corvisquire U (Reverse Holo),0.5,0.5,1.0
166/193,[ENG] SV02 Paldea Evolved: 166/193 Tandemaus C (Reverse Holo),Tandemaus C (Non-Foil),1.5,-1.0,0.5
166/193,[ENG] SV02 Paldea Evolved: 167/193 Tandemaus C (Non-Foil),Tandemaus C (Reverse Holo),0.5,0.5,1.0
167/193,[ENG] SV02 Paldea Evolved: 167/193 Tandemaus C (Reverse Holo),Tandemaus C (Non-Foil),1.0,-0.5,0.5
167/193,[ENG] SV02 Paldea Evolved: 168/193 Maushold U (Non-Foil),Tandemaus C (Reverse Holo),0.5,0.5,1.0
168/193,[ENG] SV02 Paldea Evolved: 168/193 Maushold U (Reverse Holo),Maushold U (Non-Foil),1.5,-1.0,0.5
168/193,[ENG] SV02 Paldea Evolved: 169/193 Squawkabilly EX RR (Double Rare),Maushold U (Reverse Holo),11.0,-10.0,1.0
169/193,[ENG] SV02 Paldea Evolved: 170/193 Flamigo U (Non-Foil),Squawkabilly EX RR (Double Rare),0.5,1.5,2.0
170/193,[ENG] SV02 Paldea Evolved: 170/193 Flamingo U (Reverse Holo),Flamigo U (Non-Foil),1.0,-0.5,0.5
170/193,[ENG] SV02 Paldea Evolved: 171/193 Artazon U (Non-Foil),Flamingo U (Reverse Holo),0.77,0.22999999999999998,1.0
171/193,[ENG] SV02 Paldea Evolved: 171/193 Artazon U (Reverse Holo),Artazon U (Non-Foil),2.0,-1.2,0.8
171/193,[ENG] SV02 Paldea Evolved: 172/193 Boss’s Order R (Foil),Artazon U (Reverse Holo),1.0,0.0,1.0
172/193,[ENG] SV02 Paldea Evolved: 172/193 Boss’s Order R (Reverse Holo),Boss’s Order R (Foil),2.2,-0.40000000000000013,1.8
172/193,[ENG] SV02 Paldea Evolved: 173/193 Bravery Charm U (Non-Foil),Boss’s Order R (Reverse Holo),0.98,0.21999999999999997,1.2
173/193,[ENG] SV02 Paldea Evolved: 173/193 Bravery Charm U (Reverse Holo),Bravery Charm U (Non-Foil),1.8,-0.5,1.3
173/193,[ENG] SV02 Paldea Evolved: 174/193 Calamitous Snowy Mountain U (Non-Foil),Bravery Charm U (Reverse Holo),0.5,0.8,1.3
174/193,[ENG] SV02 Paldea Evolved: 174/193 Calamitous Snowy Mountain U (Reverse Holo),Calamitous Snowy Mountain U (Non-Foil),1.2,-0.6,0.6
174/193,[ENG] SV02 Paldea Evolved: 175/193 Calamitous Wasteland U (Non-Foil),Calamitous Snowy Mountain U (Reverse Holo),0.5,0.5,1.0
175/193,[ENG] SV02 Paldea Evolved: 175/193 Calamitous Wasteland U (Reverse Holo),Calamitous Wasteland U (Non-Foil),1.0,-0.4,0.6
175/193,[ENG] SV02 Paldea Evolved: 176/193 Choice Belt U (Non-Foil),Calamitous Wasteland U (Reverse Holo),0.64,0.36,1.0
176/193,[ENG] SV02 Paldea Evolved: 176/193 Choice Belt U (Reverse Holo),Choice Belt U (Non-Foil),1.8,-1.3,0.5
176/193,[ENG] SV02 Paldea Evolved: 177/193 Clavell C (Non-Foil),Choice Belt U (Reverse Holo),0.5,0.5,1.0
177/193,[ENG] SV02 Paldea Evolved: 177/193 Clavell C (Reverse Holo),Clavell C (Non-Foil),1.0,-0.5,0.5
177/193,[ENG] SV02 Paldea Evolved: 178/193 Delivery Drone U (Non-Foil),Clavell C (Reverse Holo),0.5,0.5,1.0
178/193,[ENG] SV02 Paldea Evolved: 178/193 Delivery Drone U (Reverse Holo),Delivery Drone U (Non-Foil),1.0,-0.5,0.5
178/193,[ENG] SV02 Paldea Evolved: 179/193 Dendra U (Non-Foil),Delivery Drone U (Reverse Holo),0.5,0.5,1.0
179/193,[ENG] SV02 Paldea Evolved: 179/193 Dendra U (Reverse Holo),Dendra U (Non-Foil),1.0,-0.5,0.5
179/193,[ENG] SV02 Paldea Evolved: 180/193 Falkner U (Non-Foil),Dendra U (Reverse Holo),0.5,0.5,1.0
180/193,[ENG] SV02 Paldea Evolved: 180/193 Falkner U (Reverse Holo),Falkner U (Non-Foil),1.0,-0.5,0.5
180/193,[ENG] SV02 Paldea Evolved: 181/193 Fighting Au Lait U (Non-Foil),Falkner U (Reverse Holo),0.64,0.36,1.0
181/193,[ENG] SV02 Paldea Evolved: 181/193 Fighting Au Laut U (Reverse Holo),Fighting Au Lait U (Non-Foil),1.2,-0.7,0.5
181/193,[ENG] SV02 Paldea Evolved: 182/193 Giacomo U (Non-Foil),Fighting Au Laut U (Reverse Holo),0.5,0.5,1.0
182/193,[ENG] SV02 Paldea Evolved: 182/193 Giacomo U (Reverse Holo),Giacomo U (Non-Foil),1.8,-1.3,0.5
182/193,[ENG] SV02 Paldea Evolved: 183/193 Great Ball C (Non-Foil),Giacomo U (Reverse Holo),0.5,0.5,1.0
183/193,[ENG] SV02 Paldea Evolved: 183/193 Great Ball C (Reverse Holo),Great Ball C (Non-Foil),1.0,-0.4,0.6
183/193,[ENG] SV02 Paldea Evolved: 184/193 Grusha U (Non-Foil),Great Ball C (Reverse Holo),0.64,0.36,1.0
184/193,[ENG] SV02 Paldea Evolved: 184/193 Grusha U (Reverse Holo),Grusha U (Non-Foil),1.0,-0.5,0.5
184/193,[ENG] SV02 Paldea Evolved: 185/193 Iono U (Non-Foil),Grusha U (Reverse Holo),0.8,0.19999999999999996,1.0
185/193,[ENG] SV02 Paldea Evolved: 185/193 Iono U (Reverse Holo),Iono U (Non-Foil),2.0,-1.4,0.6
185/193,[ENG] SV02 Paldea Evolved: 186/193 Practice Studio U (Non-Foil),Iono U (Reverse Holo),0.5,0.8999999999999999,1.4
186/193,[ENG] SV02 Paldea Evolved: 186/193 Practice Studio U (Reverse Holo),Practice Studio U (Non-Foil),1.2,-0.7,0.5
186/193,[ENG] SV02 Paldea Evolved: 187/193 Saguaro U (Non-Foil),Practice Studio U (Reverse Holo),0.64,0.36,1.0
187/193,[ENG] SV02 Paldea Evolved: 187/193 Saguaro U (Reverse Holo),Saguaro U (Non-Foil),1.0,-0.5,0.5
187/193,[ENG] SV02 Paldea Evolved: 188/193 Super Rod C (Non-Foil),Saguaro U (Reverse Holo),2.5,-1.5,1.0
188/193,[ENG] SV02 Paldea Evolved: 188/193 Super Rod C (Reverse Holo),Super Rod C (Non-Foil),3.5,-1.1,2.4
188/193,[ENG] SV02 Paldea Evolved: 189/193 Superior Energy Retrieval U (Non-Foil),Super Rod C (Reverse Holo),2.0,1.2000000000000002,3.2
189/193,[ENG] SV02 Paldea Evolved: 189/193 Superior Energy Retrieval U (Reverse Holo),Superior Energy Retrieval U (Non-Foil),3.0,-1.3,1.7
189/193,[ENG] SV02 Paldea Evolved: 190/193 Jet Energy U (Non-Foil),Superior Energy Retrieval U (Reverse Holo),2.5,-1.2,1.3
190/193,[ENG] SV02 Paldea Evolved: 190/193 Jet Energy U (Reverse Holo),Jet Energy U (Non-Foil),3.5,-2.5,1.0
190/193,[ENG] SV02 Paldea Evolved: 191/193 Luminous Energy U (Non-Foil),Jet Energy U (Reverse Holo),0.5,1.1,1.6
191/193,[ENG] SV02 Paldea Evolved: 191/193 Luminous Energy U (Reverse Holo),Luminous Energy U (Non-Foil),1.5,-1.0,0.5
191/193,[ENG] SV02 Paldea Evolved: 192/193 Reversal Energy U (Non-Foil),Luminous Energy U (Reverse Holo),1.42,-0.41999999999999993,1.0
192/193,[ENG] SV02 Paldea Evolved: 192/193 Reversal Energy U (Reverse Holo),Reversal Energy U (Non-Foil),2.0,-1.2,0.8
192/193,[ENG] SV02 Paldea Evolved: 193/193 Therapeutic Energy U (Non-Foil),Reversal Energy U (Reverse Holo),0.85,0.15000000000000002,1.0
193/193,[ENG] SV02 Paldea Evolved: 193/193 Therapeutic Energy U (Reverse Holo),Therapeutic Energy U (Non-Foil),1.0,-0.4,0.6
193/193,[ENG] SV02 Paldea Evolved: 194/193 Heracross IR (Foil),Therapeutic Energy U (Reverse Holo),12.5,-11.5,1.0
194/193,[ENG] SV02 Paldea Evolved: 195/193 Tropius IR (Foil),Heracross IR (Foil),8.5,10.0,18.5
195/193,[ENG] SV02 Paldea Evolved: 196/193 Sprigatito IR (Foil),Tropius IR (Foil),16.0,-8.7,7.3
196/193,[ENG] SV02 Paldea Evolved: 197/193 Floragato IR (Foil),Sprigatito IR (Foil),9.0,10.899999999999999,19.9
197/193,[ENG] SV02 Paldea Evolved: 198/193 Bramblin IR (Foil),Floragato IR (Foil),8.0,-0.09999999999999964,7.9
198/193,[ENG] SV02 Paldea Evolved: 199/193 Fletchinder IR (Foil),Bramblin IR (Foil),10.0,-2.7,7.3
199/193,[ENG] SV02 Paldea Evolved: 200/193 Pyroar IR (Foil),Fletchinder IR (Foil),8.0,1.3000000000000007,9.3
200/193,[ENG] SV02 Paldea Evolved: 201/193 Fuecoco IR (Foil),Pyroar IR (Foil),16.0,-8.7,7.3
201/193,[ENG] SV02 Paldea Evolved: 202/193 Crocalor IR (Foil),Fuecoco IR (Foil),8.5,7.4,15.9
202/193,[ENG] SV02 Paldea Evolved: 203/193 Magikarp IR (Foil),Crocalor IR (Foil),95.0,-87.7,7.3
203/193,[ENG] SV02 Paldea Evolved: 204/193 Marill IR (Foil),Magikarp IR (Foil),13.0,172.5,185.5
204/193,[ENG] SV02 Paldea Evolved: 205/193 Eiscue IR (Foil),Marill IR (Foil),9.0,6.9,15.9
205/193,[ENG] SV02 Paldea Evolved: 206/193 Quaxly IR (Foil),Eiscue IR (Foil),6.0,3.3000000000000007,9.3
206/193,[ENG] SV02 Paldea Evolved: 207/193 Quaxwell IR (Foil),Quaxly IR (Foil),6.0,3.3000000000000007,9.3
207/193,[ENG] SV02 Paldea Evolved: 208/193 Frigibax IR (Foil),Quaxwell IR (Foil),13.5,-8.2,5.3
208/193,[ENG] SV02 Paldea Evolved: 209/193 Arctibax IR (Foil),Frigibax IR (Foil),6.0,3.3000000000000007,9.3
209/193,[ENG] SV02 Paldea Evolved: 210/193 Baxcalibur IR (Foil),Arctibax IR (Foil),19.0,-13.7,5.3
210/193,[ENG] SV02 Paldea Evolved: 211/193 Raichu IR (Foil),Baxcalibur IR (Foil),25.0,-10.4,14.6
211/193,[ENG] SV02 Paldea Evolved: 212/193 Mismagius IR (Foil),Raichu IR (Foil),9.0,50.6,59.6
212/193,[ENG] SV02 Paldea Evolved: 213/193 Gothorita IR (Foil),Mismagius IR (Foil),6.0,0.9000000000000004,6.9
213/193,[ENG] SV02 Paldea Evolved: 214/193 Sandygast IR (Foil),Gothorita IR (Foil),6.0,-2.7,3.3
214/193,[ENG] SV02 Paldea Evolved: 215/193 Rabsca IR (Foil),Sandygast IR (Foil),6.0,-1.4000000000000004,4.6
215/193,[ENG] SV02 Paldea Evolved: 216/193 Tinkatink IR (Foil),Rabsca IR (Foil),6.0,-0.7000000000000002,5.3
216/193,[ENG] SV02 Paldea Evolved: 217/193 Tinkatuff IR (Foil),Tinkatink IR (Foil),8.5,-1.9000000000000004,6.6
217/193,[ENG] SV02 Paldea Evolved: 218/193 Paldean Tauros IR (Foil),Tinkatuff IR (Foil),8.5,2.0999999999999996,10.6
218/193,[ENG] SV02 Paldea Evolved: 219/193 Sudowoodo IR (Foil),Paldean Tauros IR (Foil),13.5,-4.9,8.6
219/193,[ENG] SV02 Paldea Evolved: 220/193 Nacli IR (Foil),Sudowoodo IR (Foil),6.5,9.4,15.9
220/193,[ENG] SV02 Paldea Evolved: 221/193 Paldean Wooper IR (Foil),Nacli IR (Foil),6.0,-1.4000000000000004,4.6
221/193,[ENG] SV02 Paldea Evolved: 222/193 Tyranitar IR (Foil),Paldean Wooper IR (Foil),25.0,-19.0,6.0
222/193,[ENG] SV02 Paldea Evolved: 223/193 Grafaiai IR (Foil),Tyranitar IR (Foil),7.0,39.4,46.4
223/193,[ENG] SV02 Paldea Evolved: 224/193 Orthworm IR (Foil),Grafaiai IR (Foil),6.5,-1.2000000000000002,5.3
224/193,[ENG] SV02 Paldea Evolved: 225/193 Rookidee IR (Foil),Orthworm IR (Foil),7.0,-1.0,6.0
225/193,[ENG] SV02 Paldea Evolved: 226/193 Maushold IR (Foil),Rookidee IR (Foil),20.0,-13.4,6.6
226/193,[ENG] SV02 Paldea Evolved: 227/193 Flamigo IR (Foil),Maushold IR (Foil),6.0,8.6,14.6
